"","YEAR","SERIAL","PERNUM","STATEFIP","SEX","AGE","RELATE","MOMLOC","POPLOC","NCHILD","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","GQ","PERWT"
"235",2010,35594,3,4,1,25,3,2,1,0,4,0,1,0,3,"Less than High School",88100,"$20,000+",4,4,1,64
"236",2010,35594,4,4,2,87,6,0,0,1,5,0,1,0,3,"Less than High School",88100,"$20,000+",4,4,1,84
"237",2010,35714,1,4,2,69,1,2,0,0,4,0,1,0,7,"High School or More",52500,"$20,000+",2,2,1,71
"238",2010,35714,2,4,2,93,5,0,0,1,5,0,1,0,6,"High School or More",52500,"$20,000+",2,2,1,104
"239",2010,35764,1,4,1,87,1,0,0,1,1,1,1,0,11,"High School or More",52400,"$20,000+",3,3,1,92
"240",2010,35764,2,4,2,87,2,0,0,1,1,1,1,0,10,"High School or More",52400,"$20,000+",3,3,1,86
"241",2010,35764,3,4,1,58,3,2,1,0,6,0,1,0,11,"High School or More",52400,"$20,000+",3,3,1,122
"242",2010,35767,1,4,2,86,1,0,0,1,5,0,1,0,3,"Less than High School",62400,"$20,000+",2,2,1,65
"243",2010,35767,2,4,1,60,3,1,0,0,6,0,1,0,11,"High School or More",62400,"$20,000+",2,2,1,95
"244",2010,35833,1,4,2,80,1,0,0,1,5,0,1,0,3,"Less than High School",25200,"$20,000+",2,2,1,61
"245",2010,35833,2,4,2,39,3,1,0,0,6,0,1,0,6,"High School or More",25200,"$20,000+",2,2,1,52
"246",2010,35887,1,4,1,72,1,3,0,0,1,1,1,0,8,"High School or More",34600,"$20,000+",3,3,1,53
"247",2010,35887,3,4,2,93,5,0,0,1,5,0,1,0,10,"High School or More",34600,"$20,000+",3,3,1,74
"248",2010,36054,1,4,2,93,1,0,0,1,5,0,1,0,10,"High School or More",42200,"$20,000+",2,2,1,80
"249",2010,36054,2,4,1,59,3,1,0,0,4,0,1,0,11,"High School or More",42200,"$20,000+",2,2,1,102
"250",2010,36156,1,4,1,63,1,0,0,1,1,1,1,0,10,"High School or More",216000,"$20,000+",5,5,1,402
"251",2010,36156,2,4,2,52,2,4,5,1,1,1,1,0,6,"High School or More",216000,"$20,000+",5,5,1,352
"252",2010,36156,3,4,1,25,3,2,1,0,4,0,1,0,7,"High School or More",216000,"$20,000+",5,5,1,454
"253",2010,36156,4,4,2,84,6,0,0,1,1,1,1,0,7,"High School or More",216000,"$20,000+",5,5,1,415
"254",2010,36156,5,4,1,79,6,0,0,1,1,1,1,0,7,"High School or More",216000,"$20,000+",5,5,1,490
"255",2010,36215,1,4,1,63,1,0,0,0,1,1,1,0,6,"High School or More",63300,"$20,000+",3,3,1,93
"256",2010,36215,2,4,2,63,2,3,0,0,1,1,1,0,6,"High School or More",63300,"$20,000+",3,3,1,88
"257",2010,36215,3,4,2,86,6,0,0,1,5,0,1,0,6,"High School or More",63300,"$20,000+",3,3,1,177
"258",2010,36296,1,4,2,81,1,0,0,1,5,0,1,0,6,"High School or More",64200,"$20,000+",3,3,1,88
"259",2010,36296,2,4,2,49,3,1,0,1,2,1,1,0,6,"High School or More",64200,"$20,000+",3,3,1,145
"260",2010,36296,3,4,2,19,9,2,0,0,6,0,1,0,6,"High School or More",64200,"$20,000+",3,3,1,118
"261",2010,36302,1,4,2,70,1,2,0,0,5,0,1,0,7,"High School or More",48100,"$20,000+",2,2,1,161
"262",2010,36302,2,4,2,88,5,0,0,1,4,0,1,0,6,"High School or More",48100,"$20,000+",2,2,1,198
"263",2010,36325,1,4,2,63,1,3,0,0,1,1,1,0,6,"High School or More",60001,"$20,000+",3,3,1,68
"264",2010,36325,2,4,1,63,2,0,0,0,1,1,1,0,6,"High School or More",60001,"$20,000+",3,3,1,73
"265",2010,36325,3,4,2,82,5,0,0,1,5,0,1,0,6,"High School or More",60001,"$20,000+",3,3,1,51
"266",2010,36420,1,4,2,89,1,0,0,1,5,0,1,0,3,"Less than High School",20800,"$20,000+",2,2,1,63
"267",2010,36420,2,4,2,68,3,1,0,0,4,0,1,0,8,"High School or More",20800,"$20,000+",2,2,1,104
"268",2010,36426,1,4,1,84,1,0,0,1,5,0,1,0,4,"Less than High School",62000,"$20,000+",3,3,1,55
"269",2010,36426,2,4,2,56,3,0,1,1,4,0,1,0,6,"High School or More",62000,"$20,000+",3,3,1,59
"270",2010,36426,3,4,1,30,9,2,0,0,4,0,1,0,6,"High School or More",62000,"$20,000+",3,3,1,48
"271",2010,36485,1,4,1,87,1,0,0,1,1,1,1,0,10,"High School or More",46000,"$20,000+",3,3,1,61
"272",2010,36485,2,4,2,86,2,0,0,1,1,1,1,0,6,"High School or More",46000,"$20,000+",3,3,1,58
"273",2010,36485,3,4,2,60,3,2,1,0,6,0,1,0,11,"High School or More",46000,"$20,000+",3,3,1,83
"274",2010,36494,1,4,2,86,1,0,0,2,1,1,1,0,7,"High School or More",100060,"$20,000+",4,4,1,61
"275",2010,36494,2,4,1,88,2,0,0,2,1,1,1,0,6,"High School or More",100060,"$20,000+",4,4,1,59
"276",2010,36494,3,4,2,62,3,1,2,0,6,0,1,0,11,"High School or More",100060,"$20,000+",4,4,1,75
"277",2010,36494,4,4,2,57,3,1,2,0,6,0,1,0,11,"High School or More",100060,"$20,000+",4,4,1,76
"278",2010,36772,1,4,2,62,1,3,2,0,6,0,1,0,6,"High School or More",116050,"$20,000+",3,3,1,98
"279",2010,36772,2,4,1,88,5,0,0,1,1,1,1,0,6,"High School or More",116050,"$20,000+",3,3,1,121
"280",2010,36772,3,4,2,83,5,0,0,1,1,1,1,0,6,"High School or More",116050,"$20,000+",3,3,1,119
"281",2010,37063,1,4,2,58,1,0,0,0,1,1,1,0,11,"High School or More",99540,"$20,000+",3,3,1,54
"282",2010,37063,2,4,1,56,2,3,0,0,1,1,1,0,11,"High School or More",99540,"$20,000+",3,3,1,59
"283",2010,37063,3,4,2,80,6,0,0,1,5,0,1,0,2,"Less than High School",99540,"$20,000+",3,3,1,78
"284",2010,37142,1,4,1,37,1,5,0,2,1,1,1,0,7,"High School or More",57400,"$20,000+",5,5,1,74
"285",2010,37142,2,4,2,33,2,0,0,2,1,1,1,0,7,"High School or More",57400,"$20,000+",5,5,1,69
"286",2010,37142,3,4,2,11,3,2,1,0,6,0,1,0,2,"Less than High School",57400,"$20,000+",5,5,1,67
"287",2010,37142,4,4,2,13,3,2,1,0,6,0,1,0,2,"Less than High School",57400,"$20,000+",5,5,1,66
"288",2010,37142,5,4,2,80,5,0,0,1,4,0,1,0,6,"High School or More",57400,"$20,000+",5,5,1,88
"289",2010,37150,1,4,2,63,1,2,0,0,4,0,1,0,6,"High School or More",91000,"$20,000+",2,2,1,64
"290",2010,37150,2,4,2,93,5,0,0,1,5,0,1,0,6,"High School or More",91000,"$20,000+",2,2,1,76
"291",2010,37178,1,4,1,67,1,0,0,0,1,1,1,0,10,"High School or More",198800,"$20,000+",3,3,1,93
"292",2010,37178,2,4,2,61,2,3,0,0,1,1,1,0,6,"High School or More",198800,"$20,000+",3,3,1,99
"293",2010,37178,3,4,2,93,6,0,0,1,5,0,1,0,2,"Less than High School",198800,"$20,000+",3,3,1,124
"294",2010,37227,1,4,2,85,1,0,0,1,5,0,1,0,10,"High School or More",46580,"$20,000+",2,2,1,61
"295",2010,37227,2,4,2,43,3,1,0,0,6,0,1,0,6,"High School or More",46580,"$20,000+",2,2,1,80
"296",2010,37365,1,4,1,51,1,0,0,0,1,1,1,0,7,"High School or More",194900,"$20,000+",3,3,1,85
"297",2010,37365,2,4,2,50,2,0,3,0,1,1,1,0,8,"High School or More",194900,"$20,000+",3,3,1,80
"298",2010,37365,3,4,1,80,6,0,0,1,5,0,1,0,8,"High School or More",194900,"$20,000+",3,3,1,110
"299",2010,37366,1,4,2,51,1,2,0,0,6,0,1,0,10,"High School or More",50550,"$20,000+",2,2,1,21
"300",2010,37366,2,4,2,87,5,0,0,1,4,0,1,0,6,"High School or More",50550,"$20,000+",2,2,1,25
"301",2010,37392,1,4,1,85,1,0,0,1,5,0,1,0,6,"High School or More",70400,"$20,000+",5,4,1,120
"302",2010,37392,2,4,2,41,3,0,1,2,3,0,8,0,10,"High School or More",70400,"$20,000+",5,4,1,116
"303",2010,37392,3,4,2,16,9,2,0,0,6,0,8,0,4,"Less than High School",70400,"$20,000+",5,4,1,48
"304",2010,37392,4,4,1,14,9,2,0,0,6,0,8,0,2,"Less than High School",70400,"$20,000+",5,4,1,48
"305",2010,37392,5,4,1,43,12,0,0,0,4,0,1,0,7,"High School or More",70400,"$20,000+",5,1,1,97
"306",2010,37406,1,4,1,56,1,3,0,0,1,1,1,0,7,"High School or More",69900,"$20,000+",3,3,1,89
"307",2010,37406,2,4,2,55,2,0,0,0,1,1,1,0,7,"High School or More",69900,"$20,000+",3,3,1,88
"308",2010,37406,3,4,2,82,5,0,0,1,5,0,1,0,6,"High School or More",69900,"$20,000+",3,3,1,65
"309",2010,37449,1,4,1,81,1,0,0,1,1,1,1,0,6,"High School or More",29600,"$20,000+",3,3,1,79
"310",2010,37449,2,4,2,76,2,0,0,1,1,1,1,0,6,"High School or More",29600,"$20,000+",3,3,1,79
"311",2010,37449,3,4,2,54,3,2,1,0,4,0,1,0,11,"High School or More",29600,"$20,000+",3,3,1,109
"312",2010,37528,1,4,1,63,1,3,0,0,1,1,1,0,7,"High School or More",133300,"$20,000+",3,3,1,76
"313",2010,37528,2,4,2,61,2,0,0,0,1,1,1,0,10,"High School or More",133300,"$20,000+",3,3,1,81
"314",2010,37528,3,4,2,81,5,0,0,1,5,0,1,0,6,"High School or More",133300,"$20,000+",3,3,1,99
"315",2010,37575,1,4,2,61,1,2,0,0,4,0,1,0,8,"High School or More",28500,"$20,000+",2,2,1,83
"316",2010,37575,2,4,2,82,5,0,0,1,5,0,1,0,6,"High School or More",28500,"$20,000+",2,2,1,110
"317",2010,37578,1,4,1,61,1,3,0,0,1,1,1,0,6,"High School or More",139500,"$20,000+",3,3,1,81
"318",2010,37578,2,4,2,58,2,0,0,0,1,1,1,0,11,"High School or More",139500,"$20,000+",3,3,1,78
"319",2010,37578,3,4,2,83,5,0,0,1,5,0,1,0,4,"Less than High School",139500,"$20,000+",3,3,1,107
"320",2010,37827,1,4,2,85,1,0,0,1,4,0,1,0,7,"High School or More",27204,"$20,000+",2,2,1,62
"321",2010,37827,2,4,1,60,3,1,0,0,6,0,1,0,7,"High School or More",27204,"$20,000+",2,2,1,66
"322",2010,37851,1,4,2,93,1,0,0,1,5,0,1,0,6,"High School or More",56100,"$20,000+",2,2,1,62
"323",2010,37851,2,4,2,66,3,1,0,0,4,0,1,0,7,"High School or More",56100,"$20,000+",2,2,1,91
"324",2010,37938,1,4,1,88,1,0,0,1,1,1,1,0,10,"High School or More",97200,"$20,000+",3,3,1,104
"325",2010,37938,2,4,2,86,2,0,0,1,1,1,1,0,10,"High School or More",97200,"$20,000+",3,3,1,76
"326",2010,37938,3,4,1,55,3,2,1,0,4,0,1,0,10,"High School or More",97200,"$20,000+",3,3,1,104
"327",2010,37944,1,4,2,81,1,0,0,1,5,0,1,0,6,"High School or More",55000,"$20,000+",4,4,1,77
"328",2010,37944,2,4,2,62,3,1,0,2,4,0,1,0,6,"High School or More",55000,"$20,000+",4,4,1,110
"329",2010,37944,3,4,1,45,9,2,0,0,4,0,1,0,6,"High School or More",55000,"$20,000+",4,4,1,103
"330",2010,37944,4,4,1,24,9,2,0,0,6,0,1,0,6,"High School or More",55000,"$20,000+",4,4,1,96
"331",2010,38009,1,4,2,66,1,2,0,0,4,0,1,0,6,"High School or More",42400,"$20,000+",2,2,1,62
"332",2010,38009,2,4,2,93,5,0,0,1,5,0,1,0,6,"High School or More",42400,"$20,000+",2,2,1,84
"333",2010,38150,1,4,2,56,1,2,0,0,4,0,1,0,11,"High School or More",106540,"$20,000+",2,2,1,106
"334",2010,38150,2,4,2,93,5,0,0,1,5,0,1,0,11,"High School or More",106540,"$20,000+",2,2,1,149
"335",2010,38180,1,4,1,53,1,0,0,2,1,1,1,0,10,"High School or More",339500,"$20,000+",5,5,1,74
"336",2010,38180,2,4,2,53,2,5,0,2,1,1,1,0,10,"High School or More",339500,"$20,000+",5,5,1,77
"337",2010,38180,3,4,2,24,3,2,1,0,6,0,1,0,6,"High School or More",339500,"$20,000+",5,5,1,88
"338",2010,38180,4,4,2,21,3,2,1,0,6,0,1,0,7,"High School or More",339500,"$20,000+",5,5,1,89
"339",2010,38180,5,4,2,87,6,0,0,1,5,0,1,0,4,"Less than High School",339500,"$20,000+",5,5,1,93
"340",2010,38199,1,4,2,55,1,3,2,0,6,0,1,0,10,"High School or More",113300,"$20,000+",3,3,1,75
"341",2010,38199,2,4,1,88,5,0,0,1,1,1,1,0,6,"High School or More",113300,"$20,000+",3,3,1,91
"342",2010,38199,3,4,2,80,5,0,0,1,1,1,1,0,6,"High School or More",113300,"$20,000+",3,3,1,89
"343",2010,38303,1,4,1,58,1,0,0,1,1,1,1,0,7,"High School or More",108700,"$20,000+",6,6,1,87
"344",2010,38303,2,4,2,58,2,0,6,1,1,1,1,0,6,"High School or More",108700,"$20,000+",6,6,1,85
"345",2010,38303,3,4,2,29,3,2,1,2,6,0,1,0,7,"High School or More",108700,"$20,000+",6,6,1,79
"346",2010,38303,6,4,1,84,6,0,0,1,5,0,1,0,6,"High School or More",108700,"$20,000+",6,6,1,80
"347",2010,38310,1,4,2,61,1,3,0,0,1,1,1,0,7,"High School or More",52300,"$20,000+",3,3,1,53
"348",2010,38310,2,4,1,64,2,0,0,0,1,1,1,0,10,"High School or More",52300,"$20,000+",3,3,1,57
"349",2010,38310,3,4,2,83,5,0,0,1,5,0,1,0,6,"High School or More",52300,"$20,000+",3,3,1,72
"350",2010,38456,1,4,2,84,1,0,0,1,5,0,1,0,6,"High School or More",25000,"$20,000+",2,2,1,82
"351",2010,38456,2,4,1,63,3,1,0,0,4,0,1,0,6,"High School or More",25000,"$20,000+",2,2,1,95
"352",2010,38509,1,4,1,63,1,0,3,0,1,1,1,0,10,"High School or More",132400,"$20,000+",3,3,1,67
"353",2010,38509,2,4,2,60,2,0,0,0,1,1,1,0,6,"High School or More",132400,"$20,000+",3,3,1,80
"354",2010,38509,3,4,1,84,5,0,0,1,5,0,1,0,11,"High School or More",132400,"$20,000+",3,3,1,48
"355",2010,38625,1,4,2,45,1,3,0,0,1,1,1,0,6,"High School or More",51000,"$20,000+",3,3,1,205
"356",2010,38625,2,4,1,47,2,0,0,0,1,1,1,0,6,"High School or More",51000,"$20,000+",3,3,1,200
"357",2010,38625,3,4,2,84,5,0,0,1,5,0,1,0,4,"Less than High School",51000,"$20,000+",3,3,1,264
"358",2010,38655,1,4,2,58,1,3,0,0,1,1,1,0,10,"High School or More",121800,"$20,000+",3,3,1,55
"359",2010,38655,2,4,1,63,2,0,0,0,1,1,1,0,11,"High School or More",121800,"$20,000+",3,3,1,56
"360",2010,38655,3,4,2,88,5,0,0,1,5,0,1,0,6,"High School or More",121800,"$20,000+",3,3,1,67
"361",2010,38730,1,4,2,55,1,3,0,1,4,0,1,0,10,"High School or More",93800,"$20,000+",3,3,1,62
"362",2010,38730,2,4,1,29,3,1,0,0,6,0,1,0,6,"High School or More",93800,"$20,000+",3,3,1,96
"363",2010,38730,3,4,2,88,5,0,0,1,5,0,1,0,8,"High School or More",93800,"$20,000+",3,3,1,90
"364",2010,38825,1,4,2,64,1,2,0,0,4,0,1,0,10,"High School or More",31781,"$20,000+",2,2,1,89
"365",2010,38825,2,4,2,93,5,0,0,1,5,0,1,0,4,"Less than High School",31781,"$20,000+",2,2,1,104
"366",2010,38873,1,4,1,49,1,3,0,0,1,1,1,0,11,"High School or More",9690,"< $20,000",3,3,1,83
"367",2010,38873,2,4,2,59,2,0,0,0,1,1,1,0,10,"High School or More",9690,"< $20,000",3,3,1,94
"368",2010,38873,3,4,2,83,5,0,0,1,5,0,1,0,6,"High School or More",9690,"< $20,000",3,3,1,111
"369",2010,39027,1,4,2,86,1,0,0,1,5,0,1,0,10,"High School or More",74000,"$20,000+",3,2,1,86
"370",2010,39027,2,4,1,65,3,1,0,0,6,0,1,0,6,"High School or More",74000,"$20,000+",3,2,1,114
"371",2010,39027,3,4,2,16,12,0,0,0,6,0,1,0,3,"Less than High School",74000,"$20,000+",3,1,1,77
"372",2010,39259,1,4,2,70,1,2,0,0,4,0,1,0,7,"High School or More",73100,"$20,000+",2,2,1,75
"373",2010,39259,2,4,2,93,5,0,0,1,5,0,1,0,6,"High School or More",73100,"$20,000+",2,2,1,109
"374",2010,39269,1,4,2,80,1,0,0,1,5,0,1,0,6,"High School or More",13900,"< $20,000",2,2,1,83
"375",2010,39269,2,4,1,59,3,1,0,0,4,0,1,0,10,"High School or More",13900,"< $20,000",2,2,1,101
"376",2010,39294,1,4,2,50,1,0,0,2,1,1,1,0,11,"High School or More",129240,"$20,000+",5,5,1,79
"377",2010,39294,2,4,1,56,2,0,5,2,1,1,1,0,8,"High School or More",129240,"$20,000+",5,5,1,84
"378",2010,39294,3,4,2,19,3,1,2,0,6,0,1,0,7,"High School or More",129240,"$20,000+",5,5,1,78
"379",2010,39294,4,4,2,17,3,1,2,0,6,0,1,0,5,"Less than High School",129240,"$20,000+",5,5,1,88
"380",2010,39294,5,4,1,84,6,0,0,1,5,0,1,0,4,"Less than High School",129240,"$20,000+",5,5,1,112
"381",2010,39313,1,4,1,81,1,0,0,1,1,1,1,0,2,"Less than High School",28390,"$20,000+",3,3,1,86
"382",2010,39313,2,4,2,83,2,0,0,1,1,1,1,0,6,"High School or More",28390,"$20,000+",3,3,1,75
"383",2010,39313,3,4,1,47,3,2,1,0,6,0,1,0,8,"High School or More",28390,"$20,000+",3,3,1,92
"384",2010,39339,1,4,1,64,1,0,0,0,1,1,1,0,6,"High School or More",70900,"$20,000+",3,3,1,86
"385",2010,39339,2,4,2,62,2,3,0,0,1,1,1,0,6,"High School or More",70900,"$20,000+",3,3,1,85
"386",2010,39339,3,4,2,87,6,0,0,1,5,0,1,0,2,"Less than High School",70900,"$20,000+",3,3,1,123
"387",2010,39463,1,4,1,62,1,0,0,0,1,1,1,0,8,"High School or More",58600,"$20,000+",3,3,1,79
"388",2010,39463,2,4,2,58,2,3,0,0,1,1,1,0,10,"High School or More",58600,"$20,000+",3,3,1,73
"389",2010,39463,3,4,2,82,6,0,0,1,5,0,1,0,6,"High School or More",58600,"$20,000+",3,3,1,148
"390",2010,39860,1,4,1,80,1,0,0,1,1,1,1,0,10,"High School or More",31300,"$20,000+",3,3,1,77
"391",2010,39860,2,4,2,68,2,0,0,1,1,1,1,0,7,"High School or More",31300,"$20,000+",3,3,1,76
"392",2010,39860,3,4,1,37,3,2,1,0,6,0,1,0,5,"Less than High School",31300,"$20,000+",3,3,1,122
"393",2010,40022,1,4,1,74,1,0,0,0,1,1,1,0,6,"High School or More",59000,"$20,000+",3,3,1,87
"394",2010,40022,2,4,2,74,2,3,0,0,1,1,1,0,6,"High School or More",59000,"$20,000+",3,3,1,82
"395",2010,40022,3,4,2,93,6,0,0,1,5,0,1,0,0,"Less than High School",59000,"$20,000+",3,3,1,120
"396",2010,40299,1,4,1,93,1,0,0,1,5,0,1,0,6,"High School or More",33820,"$20,000+",2,2,1,58
"397",2010,40299,2,4,2,48,3,0,1,0,6,0,1,0,10,"High School or More",33820,"$20,000+",2,2,1,77
"398",2010,40416,1,4,2,52,1,2,0,0,4,0,1,0,6,"High School or More",39700,"$20,000+",2,2,1,57
"399",2010,40416,2,4,2,89,5,0,0,1,5,0,1,0,6,"High School or More",39700,"$20,000+",2,2,1,71
"400",2010,40609,1,4,1,61,1,4,0,1,1,1,1,0,10,"High School or More",75000,"$20,000+",4,4,1,56
"401",2010,40609,2,4,2,60,2,0,0,1,1,1,1,0,6,"High School or More",75000,"$20,000+",4,4,1,56
"402",2010,40609,3,4,1,24,3,2,1,0,6,0,1,0,7,"High School or More",75000,"$20,000+",4,4,1,62
"403",2010,40609,4,4,2,82,5,0,0,1,5,0,1,0,6,"High School or More",75000,"$20,000+",4,4,1,68
"404",2010,40708,1,4,1,42,1,3,0,1,6,0,1,0,6,"High School or More",45500,"$20,000+",4,4,1,214
"405",2010,40708,3,4,2,81,5,0,0,1,4,0,1,0,2,"Less than High School",45500,"$20,000+",4,4,1,284
"406",2010,40721,1,4,2,89,1,0,0,1,5,0,1,0,6,"High School or More",21900,"$20,000+",2,2,1,101
"407",2010,40721,2,4,2,67,3,1,0,0,4,0,1,0,6,"High School or More",21900,"$20,000+",2,2,1,128
"408",2010,40815,1,4,1,83,1,0,0,1,1,1,1,0,6,"High School or More",78850,"$20,000+",4,4,1,57
"409",2010,40815,2,4,2,81,2,0,0,1,1,1,1,0,6,"High School or More",78850,"$20,000+",4,4,1,52
"410",2010,40815,3,4,2,61,3,2,1,0,4,0,1,0,6,"High School or More",78850,"$20,000+",4,4,1,62
"411",2010,40815,4,4,2,16,9,0,0,0,6,0,1,0,3,"Less than High School",78850,"$20,000+",4,4,1,70
"412",2010,41072,1,4,1,61,1,3,0,0,1,1,1,0,10,"High School or More",217800,"$20,000+",3,3,1,79
"413",2010,41072,2,4,2,58,2,0,0,0,1,1,1,0,10,"High School or More",217800,"$20,000+",3,3,1,80
"414",2010,41072,3,4,2,86,5,0,0,1,5,0,1,0,6,"High School or More",217800,"$20,000+",3,3,1,115
"415",2010,41114,1,4,1,82,1,0,0,1,5,0,1,0,2,"Less than High School",51700,"$20,000+",7,7,1,53
"416",2010,41114,2,4,1,42,3,0,1,4,1,1,1,0,8,"High School or More",51700,"$20,000+",7,7,1,105
"417",2010,41114,3,4,2,8,9,7,2,0,6,0,1,0,1,"Less than High School",51700,"$20,000+",7,7,1,142
"418",2010,41114,4,4,2,7,9,7,2,0,6,0,1,0,1,"Less than High School",51700,"$20,000+",7,7,1,141
"419",2010,41114,5,4,2,2,9,7,2,0,6,0,1,0,0,"Less than High School",51700,"$20,000+",7,7,1,110
"420",2010,41114,6,4,1,1,9,7,2,0,6,0,1,0,0,"Less than High School",51700,"$20,000+",7,7,1,118
"421",2010,41114,7,4,2,28,4,0,0,4,1,1,1,0,6,"High School or More",51700,"$20,000+",7,7,1,145
"422",2010,41254,1,4,1,60,1,3,0,0,1,1,1,0,7,"High School or More",118100,"$20,000+",3,3,1,56
"423",2010,41254,2,4,2,56,2,0,0,0,1,1,1,0,6,"High School or More",118100,"$20,000+",3,3,1,55
"424",2010,41254,3,4,2,93,5,0,0,1,5,0,1,0,6,"High School or More",118100,"$20,000+",3,3,1,69
"425",2010,41348,1,4,2,88,1,0,0,1,5,0,1,0,6,"High School or More",50020,"$20,000+",2,2,1,60
"426",2010,41348,2,4,1,58,3,1,0,0,4,0,1,0,10,"High School or More",50020,"$20,000+",2,2,1,62
"427",2010,41369,1,4,2,87,1,0,0,1,5,0,1,0,7,"High School or More",24300,"$20,000+",2,2,1,75
"428",2010,41369,2,4,1,61,3,1,0,0,4,0,1,0,6,"High School or More",24300,"$20,000+",2,2,1,108
"429",2010,41496,1,4,2,59,1,2,0,0,4,0,1,0,7,"High School or More",21300,"$20,000+",2,2,1,60
"430",2010,41496,2,4,2,89,5,0,0,1,5,0,1,0,6,"High School or More",21300,"$20,000+",2,2,1,83
"431",2010,41820,1,4,1,68,1,0,0,0,1,1,1,0,10,"High School or More",123700,"$20,000+",3,3,1,70
"432",2010,41820,2,4,2,68,2,3,0,0,1,1,1,0,10,"High School or More",123700,"$20,000+",3,3,1,67
"433",2010,41820,3,4,2,93,6,0,0,1,5,0,1,0,10,"High School or More",123700,"$20,000+",3,3,1,49
"434",2010,41838,1,4,1,60,1,0,0,0,1,1,1,0,6,"High School or More",43500,"$20,000+",3,3,1,86
"435",2010,41838,2,4,2,62,2,3,0,0,1,1,1,0,6,"High School or More",43500,"$20,000+",3,3,1,96
"436",2010,41838,3,4,2,88,6,0,0,1,5,0,1,0,6,"High School or More",43500,"$20,000+",3,3,1,114
"437",2010,41847,1,4,1,66,1,0,0,0,1,1,1,0,10,"High School or More",99800,"$20,000+",3,3,1,78
"438",2010,41847,2,4,2,66,2,3,0,0,1,1,1,0,7,"High School or More",99800,"$20,000+",3,3,1,73
"439",2010,41847,3,4,2,93,6,0,0,1,5,0,1,0,6,"High School or More",99800,"$20,000+",3,3,1,53
"440",2010,41968,1,4,2,83,1,0,0,1,4,0,1,0,8,"High School or More",40600,"$20,000+",2,2,1,81
"441",2010,41968,2,4,2,56,3,1,0,0,4,0,1,0,8,"High School or More",40600,"$20,000+",2,2,1,107
"442",2010,42072,1,4,2,81,1,0,0,1,5,0,1,0,6,"High School or More",22700,"$20,000+",3,2,1,81
"443",2010,42072,2,4,2,48,3,1,0,0,4,0,1,0,6,"High School or More",22700,"$20,000+",3,2,1,123
"444",2010,42072,3,4,1,47,12,0,0,0,4,0,1,0,10,"High School or More",22700,"$20,000+",3,1,1,121
"445",2010,42076,1,4,1,59,1,2,0,0,6,0,1,0,11,"High School or More",33100,"$20,000+",2,2,1,76
"446",2010,42076,2,4,2,84,5,0,0,1,5,0,1,0,6,"High School or More",33100,"$20,000+",2,2,1,102
"447",2010,42347,1,4,2,63,1,3,0,0,1,1,1,0,11,"High School or More",69700,"$20,000+",3,3,1,79
"448",2010,42347,2,4,1,71,2,0,0,0,1,1,1,0,4,"Less than High School",69700,"$20,000+",3,3,1,79
"449",2010,42347,3,4,2,93,5,0,0,1,5,0,1,0,6,"High School or More",69700,"$20,000+",3,3,1,106
"450",2010,42392,1,4,1,61,1,0,0,0,1,1,1,0,8,"High School or More",37300,"$20,000+",4,4,1,76
"451",2010,42392,2,4,2,56,2,4,0,0,1,1,1,0,6,"High School or More",37300,"$20,000+",4,4,1,78
"452",2010,42392,3,4,1,13,9,0,0,0,6,0,1,0,2,"Less than High School",37300,"$20,000+",4,4,1,79
"453",2010,42392,4,4,2,82,6,0,0,1,5,0,1,0,6,"High School or More",37300,"$20,000+",4,4,1,97
"454",2010,42398,1,4,2,63,1,2,0,0,5,0,1,0,6,"High School or More",44900,"$20,000+",2,2,1,73
"455",2010,42398,2,4,2,83,5,0,0,1,5,0,1,0,6,"High School or More",44900,"$20,000+",2,2,1,83
"456",2010,42402,1,4,2,74,1,0,0,1,1,1,1,0,1,"Less than High School",43100,"$20,000+",3,3,1,77
"457",2010,42402,2,4,1,84,2,0,0,1,1,1,1,0,7,"High School or More",43100,"$20,000+",3,3,1,81
"458",2010,42402,3,4,1,39,3,1,2,0,6,0,1,0,6,"High School or More",43100,"$20,000+",3,3,1,55
"459",2010,42460,1,4,2,52,1,2,0,0,6,0,1,0,11,"High School or More",65200,"$20,000+",2,2,1,81
"460",2010,42460,2,4,2,83,5,0,0,1,4,0,1,0,6,"High School or More",65200,"$20,000+",2,2,1,109
"461",2010,42488,1,4,2,68,1,3,0,0,1,1,1,0,6,"High School or More",248000,"$20,000+",3,3,1,226
"462",2010,42488,2,4,1,55,2,0,0,0,1,1,1,0,6,"High School or More",248000,"$20,000+",3,3,1,234
"463",2010,42488,3,4,2,93,5,0,0,1,5,0,1,0,3,"Less than High School",248000,"$20,000+",3,3,1,323
"464",2010,42572,1,4,1,71,1,3,0,0,6,0,1,0,7,"High School or More",92900,"$20,000+",3,3,1,80
"465",2010,42572,2,4,1,53,7,3,0,0,6,0,1,0,6,"High School or More",92900,"$20,000+",3,3,1,107
"466",2010,42572,3,4,2,93,5,0,0,2,5,0,1,0,2,"Less than High School",92900,"$20,000+",3,3,1,97
"467",2010,43129,1,4,2,80,1,0,0,1,5,0,1,0,6,"High School or More",47404,"$20,000+",2,2,1,61
"468",2010,43129,2,4,2,61,3,1,0,0,4,0,1,0,7,"High School or More",47404,"$20,000+",2,2,1,65
