"","YEAR","SERIAL","PERNUM","STATEFIP","RELATE","RELATED","MOMLOC","POPLOC","NCHILD","SEX","AGE","mother_age","father_age","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","PERWT"
"218",2010,47184,1,4,1,101,3,0,0,2,79,93,NA,4,0,1,0,6,"High School or More",54900,"$20,000+",3,3,81
"219",2010,47184,2,4,7,701,3,0,0,1,76,93,NA,4,0,1,0,6,"High School or More",54900,"$20,000+",3,3,109
"220",2010,47187,2,4,3,301,0,1,0,2,56,NA,93,4,0,1,0,8,"High School or More",55000,"$20,000+",2,2,212
"221",2010,47271,2,4,3,301,1,0,0,1,73,93,NA,6,0,1,0,6,"High School or More",47200,"$20,000+",2,2,72
"222",2010,47408,2,4,3,301,0,1,0,2,57,NA,85,6,0,1,0,10,"High School or More",240001,"$20,000+",3,3,96
"223",2010,47408,3,4,3,301,0,1,0,1,56,NA,85,6,0,1,0,10,"High School or More",240001,"$20,000+",3,3,98
"224",2010,47434,1,4,1,101,0,2,0,2,51,NA,80,2,1,1,0,6,"High School or More",88900,"$20,000+",3,3,59
"225",2010,47502,2,4,3,301,1,0,0,2,61,87,NA,4,0,1,0,7,"High School or More",25614,"$20,000+",2,2,70
"226",2010,47764,2,4,3,301,1,0,0,1,53,83,NA,6,0,1,0,7,"High School or More",38300,"$20,000+",2,2,139
"227",2010,48125,1,4,1,101,0,2,0,1,57,NA,93,4,0,1,0,11,"High School or More",511000,"$20,000+",3,3,85
"228",2010,48577,2,4,3,303,1,0,0,1,65,93,NA,4,0,1,0,6,"High School or More",148890,"$20,000+",2,2,83
"229",2010,48602,1,4,1,101,2,0,0,2,67,82,NA,4,0,1,0,8,"High School or More",26000,"$20,000+",2,2,71
"230",2010,48716,3,4,3,302,2,1,0,1,53,83,74,4,0,1,0,6,"High School or More",31600,"$20,000+",3,3,177
"231",2010,48788,2,4,3,301,1,0,0,1,47,88,NA,6,0,1,0,7,"High School or More",24400,"$20,000+",2,2,100
"232",2010,48803,1,4,1,101,2,0,0,2,66,87,NA,6,0,1,0,7,"High School or More",61500,"$20,000+",2,2,57
"233",2010,48958,2,4,3,301,1,0,0,1,64,89,NA,3,0,1,0,8,"High School or More",43200,"$20,000+",2,2,102
"234",2010,49067,2,4,3,301,1,0,0,2,51,87,NA,4,0,1,0,8,"High School or More",58800,"$20,000+",2,2,70
"235",2010,49084,1,4,1,101,0,3,1,2,59,NA,81,4,0,1,0,10,"High School or More",78300,"$20,000+",8,8,51
"236",2010,49218,2,4,3,301,1,0,0,1,64,89,NA,3,0,1,0,10,"High School or More",18200,"< $20,000",2,2,99
"237",2010,49569,1,4,1,101,2,0,0,1,69,93,NA,4,0,1,0,10,"High School or More",48000,"$20,000+",2,2,90
"238",2010,49632,2,4,3,301,1,0,0,1,50,83,NA,4,0,1,0,6,"High School or More",12800,"< $20,000",2,2,109
"239",2010,49707,1,4,1,101,2,0,0,1,64,88,NA,4,0,1,0,6,"High School or More",43400,"$20,000+",2,2,84
"240",2010,49815,2,4,3,301,3,1,0,2,50,79,86,4,0,1,0,6,"High School or More",81600,"$20,000+",3,3,101
"241",2010,49867,2,4,3,301,0,1,0,2,54,NA,85,4,0,1,0,11,"High School or More",47200,"$20,000+",2,2,100
"242",2010,49873,3,4,3,301,2,1,0,2,52,85,89,4,0,1,0,6,"High School or More",20200,"$20,000+",3,3,92
"243",2010,50067,2,4,2,201,3,0,0,2,54,86,NA,1,1,1,0,8,"High School or More",49100,"$20,000+",3,3,75
"244",2010,50179,1,4,1,101,5,0,1,2,58,87,NA,1,1,1,0,6,"High School or More",71980,"$20,000+",5,5,44
"245",2010,50179,4,4,7,701,5,0,0,1,51,87,NA,2,1,1,0,6,"High School or More",71980,"$20,000+",5,5,77
"246",2010,50225,2,4,3,301,1,0,0,1,54,83,NA,6,0,1,0,7,"High School or More",125000,"$20,000+",2,2,89
"247",2010,50564,1,4,1,101,3,0,0,1,69,93,NA,1,1,1,0,7,"High School or More",68400,"$20,000+",3,3,80
"248",2010,50590,2,4,3,301,1,0,0,2,60,84,NA,4,0,1,0,7,"High School or More",18200,"< $20,000",2,2,81
"249",2010,50619,2,4,2,201,3,0,0,2,56,93,NA,1,1,1,0,7,"High School or More",155000,"$20,000+",3,3,58
"250",2010,50929,1,4,1,101,2,0,0,2,63,93,NA,5,0,1,0,11,"High School or More",77400,"$20,000+",2,2,73
"251",2010,50971,2,4,3,301,1,0,0,2,56,80,NA,4,0,1,0,7,"High School or More",31600,"$20,000+",2,2,63
"252",2010,50982,2,4,3,301,1,0,0,2,48,86,NA,4,0,1,0,6,"High School or More",24400,"$20,000+",2,2,112
"253",2010,51078,2,4,3,301,1,0,0,2,51,87,NA,6,0,1,0,10,"High School or More",64900,"$20,000+",2,2,82
"254",2010,51089,3,4,3,301,2,1,0,2,56,77,80,1,1,1,0,7,"High School or More",91000,"$20,000+",4,4,44
"255",2010,51165,3,4,3,301,2,1,0,2,60,84,93,4,0,1,0,11,"High School or More",25800,"$20,000+",3,3,63
"256",2010,51176,3,4,3,301,2,1,0,1,38,64,85,6,0,1,0,6,"High School or More",64400,"$20,000+",3,3,89
"257",2010,51237,1,4,1,101,2,0,0,2,69,93,NA,5,0,1,0,2,"Less than High School",29000,"$20,000+",2,2,76
"258",2010,51262,2,4,2,201,0,3,0,2,65,NA,93,1,1,1,0,10,"High School or More",79800,"$20,000+",3,3,54
"259",2010,51393,1,4,1,101,3,0,0,1,57,82,NA,1,1,1,0,10,"High School or More",390400,"$20,000+",3,3,66
"260",2010,52060,2,4,3,301,1,0,0,1,51,80,NA,6,0,1,0,6,"High School or More",18090,"< $20,000",2,2,131
"261",2010,52145,1,4,1,101,2,0,0,2,58,86,NA,6,0,1,0,11,"High School or More",61600,"$20,000+",2,2,59
"262",2010,52181,1,4,1,101,3,0,1,2,52,86,NA,4,0,1,0,8,"High School or More",60800,"$20,000+",3,3,54
"263",2010,52292,2,4,2,201,4,0,1,2,50,80,NA,1,1,1,0,10,"High School or More",134400,"$20,000+",4,4,57
"264",2010,52406,1,4,1,101,2,0,0,1,54,80,NA,4,0,1,0,7,"High School or More",47000,"$20,000+",2,2,71
"265",2010,52491,2,4,3,301,0,1,0,2,56,NA,82,4,0,1,0,6,"High School or More",36600,"$20,000+",2,2,72
"266",2010,52584,2,4,2,201,0,3,0,2,61,NA,93,1,1,1,0,6,"High School or More",113814,"$20,000+",3,3,82
"267",2010,52696,2,4,3,301,1,0,0,2,50,86,NA,4,0,1,0,6,"High School or More",96400,"$20,000+",3,3,66
"268",2010,52731,2,4,2,201,3,0,0,2,75,93,NA,1,1,1,0,6,"High School or More",108300,"$20,000+",3,3,96
"269",2010,52902,3,4,3,301,1,2,0,1,43,80,81,6,0,1,0,10,"High School or More",101820,"$20,000+",3,3,108
"270",2010,53149,2,4,3,301,1,0,0,1,60,87,NA,6,0,1,0,10,"High School or More",183700,"$20,000+",2,2,99
"271",2010,53245,3,4,3,301,2,1,0,1,53,89,84,4,0,1,0,8,"High School or More",26704,"$20,000+",3,3,106
"272",2010,53297,2,4,3,301,0,1,0,2,62,NA,86,4,0,1,0,6,"High School or More",7750,"< $20,000",2,2,24
"273",2010,53675,1,4,1,101,0,4,1,2,55,NA,93,1,1,1,0,10,"High School or More",128800,"$20,000+",4,4,57
"274",2010,53747,2,4,3,301,1,0,0,1,59,80,NA,6,0,1,0,7,"High School or More",12900,"< $20,000",2,2,78
"275",2010,53878,2,4,2,201,5,0,2,2,47,83,NA,1,1,1,0,6,"High School or More",48950,"$20,000+",5,5,94
"276",2010,53902,1,4,1,101,2,0,0,2,69,88,NA,5,0,1,0,7,"High School or More",38100,"$20,000+",2,2,55
"277",2010,54037,2,4,3,301,0,1,0,2,56,NA,93,6,0,1,0,10,"High School or More",139300,"$20,000+",2,2,191
"278",2010,54075,2,4,3,301,1,0,0,2,54,87,NA,5,0,1,0,6,"High School or More",12000,"< $20,000",2,2,127
"279",2010,54383,2,4,3,301,1,0,0,1,68,93,NA,6,0,1,0,10,"High School or More",36900,"$20,000+",2,2,88
"280",2010,54399,2,4,2,201,0,4,1,2,54,NA,83,1,1,1,0,6,"High School or More",101200,"$20,000+",4,4,55
"281",2010,54492,2,4,3,301,1,0,0,1,58,89,NA,6,0,1,0,7,"High School or More",18000,"< $20,000",2,2,80
"282",2010,54661,2,4,3,301,0,1,0,1,55,NA,93,4,0,1,0,6,"High School or More",58400,"$20,000+",2,2,71
"283",2010,54764,1,4,1,101,2,0,0,1,48,80,NA,6,0,1,0,6,"High School or More",52300,"$20,000+",2,2,59
"284",2010,54816,3,4,3,301,2,1,0,1,37,74,81,6,0,1,0,7,"High School or More",108000,"$20,000+",4,4,102
"285",2010,54816,4,4,3,303,2,1,0,2,50,74,81,4,0,1,0,7,"High School or More",108000,"$20,000+",4,4,105
"286",2010,54856,1,4,1,101,2,3,0,2,59,83,81,6,0,1,0,7,"High School or More",116900,"$20,000+",3,3,93
"287",2010,54953,1,4,1,101,0,2,0,2,66,NA,89,5,0,1,0,6,"High School or More",55100,"$20,000+",2,2,90
"288",2010,55067,2,4,3,301,1,0,0,2,59,81,NA,4,0,1,0,3,"Less than High School",25100,"$20,000+",2,2,120
"289",2010,55084,2,4,2,201,3,0,0,2,58,82,NA,1,1,1,0,11,"High School or More",107900,"$20,000+",3,3,83
"290",2010,55106,1,4,1,101,0,2,0,2,53,NA,85,4,0,1,0,11,"High School or More",234000,"$20,000+",2,2,68
"291",2010,55299,2,4,3,301,1,0,0,2,62,80,NA,4,0,1,0,6,"High School or More",46670,"$20,000+",3,3,65
"292",2010,55299,3,4,3,301,1,0,0,2,57,80,NA,4,0,1,0,8,"High School or More",46670,"$20,000+",3,3,64
"293",2010,55556,1,4,1,101,3,0,0,1,57,82,NA,1,1,1,0,4,"Less than High School",68530,"$20,000+",3,3,48
"294",2010,55627,2,4,3,301,1,0,1,1,59,83,NA,4,0,1,0,7,"High School or More",86400,"$20,000+",3,3,80
"295",2010,55659,2,4,3,301,1,0,0,1,49,86,NA,4,0,1,0,5,"Less than High School",13400,"< $20,000",3,3,132
"296",2010,55659,3,4,3,301,1,0,0,1,48,86,NA,4,0,1,0,5,"Less than High School",13400,"< $20,000",3,3,135
"297",2010,55691,1,4,1,101,0,2,0,1,49,NA,88,6,0,1,0,7,"High School or More",109800,"$20,000+",2,2,50
"298",2010,55699,3,4,3,301,2,1,1,2,52,76,82,6,0,1,0,4,"Less than High School",106900,"$20,000+",7,7,411
"299",2010,55699,4,4,3,301,2,1,0,2,51,76,82,6,0,1,0,2,"Less than High School",106900,"$20,000+",7,7,412
"300",2010,55699,5,4,3,301,2,1,0,2,47,76,82,6,0,1,0,7,"High School or More",106900,"$20,000+",7,7,442
"301",2010,55699,6,4,3,301,2,1,0,1,46,76,82,6,0,1,0,3,"Less than High School",106900,"$20,000+",7,7,559
"302",2010,55704,3,4,3,301,2,1,0,1,55,77,82,6,0,1,0,6,"High School or More",90900,"$20,000+",4,4,102
"303",2010,55866,1,4,1,101,0,4,1,1,65,NA,93,1,1,1,0,10,"High School or More",69900,"$20,000+",4,4,62
"304",2010,55947,3,4,3,301,2,1,3,2,40,77,81,2,1,1,0,10,"High School or More",98200,"$20,000+",6,6,92
"305",2010,55975,1,4,1,101,3,0,0,1,56,88,NA,1,1,1,0,10,"High School or More",110000,"$20,000+",3,3,224
"306",2010,56065,1,4,1,101,3,0,0,1,56,84,NA,6,0,1,0,6,"High School or More",67800,"$20,000+",3,3,291
"307",2010,56065,2,4,7,701,3,0,0,2,52,84,NA,6,0,1,0,2,"Less than High School",67800,"$20,000+",3,3,397
"308",2010,56093,2,4,3,301,1,0,0,2,61,93,NA,4,0,1,0,11,"High School or More",14010,"< $20,000",2,2,86
"309",2010,70121,2,6,3,301,1,0,0,2,66,93,NA,6,0,1,0,6,"High School or More",42400,"$20,000+",2,2,73
"310",2010,70190,1,6,1,101,0,3,0,2,49,NA,82,6,0,1,0,7,"High School or More",215850,"$20,000+",3,3,77
"311",2010,70190,2,6,7,701,0,3,0,2,47,NA,82,4,0,1,0,6,"High School or More",215850,"$20,000+",3,3,91
"312",2010,70276,2,6,3,301,0,1,0,2,56,NA,84,6,0,1,0,11,"High School or More",75104,"$20,000+",2,2,79
"313",2010,70311,2,6,3,301,1,0,0,1,58,86,NA,4,0,1,0,6,"High School or More",29000,"$20,000+",2,2,151
"314",2010,70329,1,6,1,101,0,2,0,2,50,NA,80,6,0,1,0,6,"High School or More",29600,"$20,000+",2,2,61
"315",2010,70472,2,6,3,301,1,0,1,1,65,87,NA,2,1,1,0,11,"High School or More",112000,"$20,000+",4,4,78
"316",2010,70649,2,6,3,301,1,0,0,2,60,88,NA,4,0,1,0,8,"High School or More",49600,"$20,000+",3,2,34
"317",2010,70698,1,6,1,101,5,0,2,2,53,81,NA,1,1,1,0,6,"High School or More",138800,"$20,000+",5,5,118
"318",2010,70777,2,6,3,301,1,0,0,1,62,85,NA,4,0,1,0,6,"High School or More",86600,"$20,000+",2,2,101
"319",2010,70831,2,6,3,301,0,1,0,1,50,NA,84,6,0,1,0,5,"Less than High School",33400,"$20,000+",2,2,28
"320",2010,70928,2,6,3,301,0,1,0,1,48,NA,86,4,0,1,0,8,"High School or More",28300,"$20,000+",2,2,69
"321",2010,71162,2,6,3,301,1,0,0,1,58,80,NA,6,0,1,0,7,"High School or More",36800,"$20,000+",2,2,67
"322",2010,71185,2,6,3,301,1,0,1,2,55,82,NA,1,1,1,0,8,"High School or More",119000,"$20,000+",4,4,85
"323",2010,71242,1,6,1,101,5,4,1,1,59,87,93,1,1,1,0,6,"High School or More",158400,"$20,000+",5,5,70
"324",2010,71338,3,6,3,301,2,1,0,2,46,81,93,4,0,8,0,7,"High School or More",39200,"$20,000+",3,3,98
"325",2010,71415,2,6,3,301,1,0,0,1,43,80,NA,6,0,1,0,10,"High School or More",21500,"$20,000+",2,2,81
"326",2010,71610,1,6,1,101,3,0,1,2,61,84,NA,4,0,1,0,8,"High School or More",103880,"$20,000+",4,4,56
"327",2010,71641,2,6,3,301,1,0,0,2,60,84,NA,4,0,1,0,7,"High School or More",69000,"$20,000+",2,2,118
"328",2010,71686,2,6,3,301,1,0,0,2,56,87,NA,6,0,1,0,0,"Less than High School",41600,"$20,000+",2,2,104
"329",2010,71726,2,6,3,301,1,0,0,2,45,85,NA,6,0,1,0,1,"Less than High School",49200,"$20,000+",2,2,61
"330",2010,72051,2,6,3,301,1,0,0,2,53,82,NA,4,0,1,0,6,"High School or More",19500,"< $20,000",2,2,86
"331",2010,72108,2,6,3,301,0,1,0,2,62,NA,88,6,0,1,0,10,"High School or More",52330,"$20,000+",2,2,119
"332",2010,72236,3,6,3,301,2,1,1,2,61,93,93,4,0,1,0,10,"High School or More",154300,"$20,000+",4,4,85
"333",2010,72327,2,6,3,301,1,0,0,1,56,81,NA,6,0,1,0,7,"High School or More",24600,"$20,000+",2,2,100
"334",2010,72413,1,6,1,101,2,0,0,2,68,86,NA,4,0,1,0,10,"High School or More",115800,"$20,000+",2,2,67
"335",2010,72482,2,6,3,301,1,0,0,2,66,93,NA,6,0,1,0,5,"Less than High School",71800,"$20,000+",2,2,19
"336",2010,72567,1,6,1,101,2,0,0,1,49,87,NA,6,0,1,0,8,"High School or More",73000,"$20,000+",2,2,76
"337",2010,72574,2,6,2,201,3,0,0,2,67,88,NA,1,1,1,0,6,"High School or More",43400,"$20,000+",3,3,80
"338",2010,72756,2,6,3,301,1,0,1,2,55,84,NA,4,0,1,0,8,"High School or More",128950,"$20,000+",3,3,92
"339",2010,72765,3,6,3,302,2,1,1,1,50,79,84,3,0,1,0,6,"High School or More",79800,"$20,000+",4,4,66
"340",2010,72798,1,6,1,101,4,0,1,2,56,93,NA,1,1,1,0,7,"High School or More",95630,"$20,000+",4,4,82
"341",2010,72992,1,6,1,101,3,0,0,1,64,88,NA,1,1,1,0,11,"High School or More",88500,"$20,000+",3,3,74
"342",2010,73276,3,6,3,303,2,1,0,1,43,67,81,6,0,1,0,6,"High School or More",17960,"< $20,000",3,3,82
"343",2010,73957,1,6,1,101,3,0,0,2,60,82,NA,1,1,1,0,6,"High School or More",278100,"$20,000+",3,3,72
"344",2010,73981,1,6,1,101,2,0,0,1,56,83,NA,4,0,1,0,8,"High School or More",137000,"$20,000+",3,3,49
"345",2010,74140,2,6,2,201,3,0,0,2,72,93,NA,1,1,1,0,6,"High School or More",70800,"$20,000+",3,3,67
"346",2010,74168,1,6,1,101,2,0,0,2,60,80,NA,6,0,1,0,6,"High School or More",22290,"$20,000+",2,2,60
"347",2010,74187,1,6,1,101,0,3,1,2,53,NA,93,4,0,1,0,10,"High School or More",76230,"$20,000+",3,3,64
"348",2010,74196,3,6,3,301,2,1,0,2,34,64,81,6,0,1,0,10,"High School or More",139400,"$20,000+",3,3,57
"349",2010,74265,1,6,1,101,2,0,0,1,69,93,NA,6,0,1,0,8,"High School or More",55490,"$20,000+",2,2,60
"350",2010,74296,2,6,2,201,0,3,0,2,59,NA,86,1,1,1,0,10,"High School or More",82800,"$20,000+",3,3,61
"351",2010,74400,1,6,1,101,2,0,0,1,65,93,NA,6,0,1,0,11,"High School or More",139200,"$20,000+",3,2,87
"352",2010,74403,1,6,1,101,5,0,2,1,56,82,NA,1,1,1,0,10,"High School or More",46300,"$20,000+",5,5,92
"353",2010,74472,2,6,3,301,1,0,0,1,62,83,NA,5,0,1,0,6,"High School or More",92630,"$20,000+",4,3,75
"354",2010,74472,3,6,3,301,1,0,0,2,54,83,NA,4,0,1,0,6,"High School or More",92630,"$20,000+",4,3,66
"355",2010,74547,1,6,1,101,0,3,0,1,68,NA,93,1,1,1,0,6,"High School or More",87800,"$20,000+",3,3,85
"356",2010,74711,3,6,3,301,2,1,1,2,39,79,83,4,0,1,0,10,"High School or More",29200,"$20,000+",4,4,75
"357",2010,74768,2,6,3,301,1,0,0,1,62,83,NA,6,0,1,0,8,"High School or More",28500,"$20,000+",2,2,83
"358",2010,74785,2,6,3,301,1,0,0,2,52,83,NA,4,0,1,0,7,"High School or More",112400,"$20,000+",2,2,128
"359",2010,74909,2,6,3,301,0,1,0,1,68,NA,93,4,0,1,0,7,"High School or More",57300,"$20,000+",2,2,105
"360",2010,75156,3,6,3,302,2,1,0,2,53,89,93,4,0,1,0,7,"High School or More",84900,"$20,000+",3,3,104
"361",2010,75403,1,6,1,101,0,3,0,2,57,NA,93,1,1,1,0,8,"High School or More",123100,"$20,000+",3,3,85
"362",2010,75614,3,6,3,301,1,2,0,2,52,75,80,6,0,1,0,6,"High School or More",49020,"$20,000+",3,3,85
"363",2010,75727,1,6,1,101,0,2,0,2,55,NA,83,5,0,1,0,7,"High School or More",15600,"< $20,000",2,2,59
"364",2010,75890,1,6,1,101,6,5,1,1,53,77,88,1,1,1,0,11,"High School or More",169200,"$20,000+",6,6,69
"365",2010,75890,4,6,7,701,6,5,0,1,56,77,88,4,0,1,0,10,"High School or More",169200,"$20,000+",6,6,87
"366",2010,75946,1,6,1,101,4,0,1,1,60,85,NA,1,1,1,0,11,"High School or More",161990,"$20,000+",4,4,92
"367",2010,75989,1,6,1,101,2,0,0,2,58,93,NA,4,0,1,0,7,"High School or More",64000,"$20,000+",2,2,80
"368",2010,76066,3,6,3,301,2,1,0,1,52,87,81,4,0,1,0,7,"High School or More",108300,"$20,000+",3,3,92
"369",2010,76152,2,6,3,301,1,0,0,1,47,81,NA,2,1,1,0,8,"High School or More",68900,"$20,000+",2,2,85
"370",2010,76153,1,6,1,101,0,3,0,2,57,NA,87,1,1,1,0,6,"High School or More",69760,"$20,000+",4,3,74
"371",2010,76356,3,6,3,301,2,1,0,2,48,75,82,6,0,1,0,7,"High School or More",39900,"$20,000+",3,3,77
"372",2010,76365,2,6,2,201,3,0,0,2,65,89,NA,1,1,1,0,6,"High School or More",36500,"$20,000+",3,3,103
"373",2010,76394,2,6,3,301,1,0,0,1,55,80,NA,3,0,1,0,6,"High School or More",19100,"< $20,000",2,2,65
"374",2010,76402,2,6,2,201,4,0,1,1,67,93,NA,1,1,1,0,11,"High School or More",72100,"$20,000+",5,4,62
"375",2010,76463,2,6,3,301,1,0,0,2,55,81,NA,6,0,1,0,6,"High School or More",64000,"$20,000+",2,2,67
"376",2010,76680,2,6,3,301,1,0,0,1,52,93,NA,6,0,1,0,6,"High School or More",28000,"$20,000+",2,2,76
"377",2010,76732,1,6,1,101,4,0,2,2,55,93,NA,4,0,1,0,6,"High School or More",45900,"$20,000+",4,4,66
"378",2010,76771,2,6,3,301,1,0,0,1,48,85,NA,6,0,1,0,6,"High School or More",45800,"$20,000+",2,2,62
"379",2010,76776,2,6,3,303,0,1,0,1,55,NA,83,4,0,1,0,6,"High School or More",48200,"$20,000+",2,2,93
"380",2010,76807,1,6,1,101,0,5,2,1,50,NA,86,1,1,1,0,11,"High School or More",202000,"$20,000+",5,5,58
"381",2010,76820,3,6,3,301,2,1,0,1,49,78,80,6,0,1,0,6,"High School or More",83900,"$20,000+",3,3,65
"382",2010,76851,2,6,3,301,1,0,0,1,64,93,NA,1,1,1,0,8,"High School or More",66400,"$20,000+",3,3,97
"383",2010,76994,1,6,1,101,3,0,0,1,64,93,NA,1,1,1,0,7,"High School or More",113800,"$20,000+",3,3,59
"384",2010,77009,2,6,2,201,3,0,0,2,63,88,NA,1,1,1,0,7,"High School or More",75000,"$20,000+",3,3,65
"385",2010,77201,3,6,3,301,2,1,2,1,48,79,80,1,1,1,0,4,"Less than High School",48500,"$20,000+",6,6,89
"386",2010,77222,2,6,3,301,1,0,1,2,53,93,NA,4,0,1,0,11,"High School or More",112600,"$20,000+",4,3,100
"387",2010,77257,1,6,1,101,3,0,0,2,65,93,NA,1,1,1,0,10,"High School or More",218700,"$20,000+",3,3,38
"388",2010,77693,3,6,3,301,1,2,1,2,49,71,85,4,0,1,0,6,"High School or More",94400,"$20,000+",5,5,104
"389",2010,77839,2,6,3,301,1,0,0,1,64,89,NA,6,0,1,0,11,"High School or More",17700,"< $20,000",2,2,74
"390",2010,77887,1,6,1,101,2,0,0,2,64,93,NA,4,0,1,0,10,"High School or More",103590,"$20,000+",2,2,95
"391",2010,78156,2,6,3,301,0,1,0,2,55,NA,84,6,0,1,0,6,"High School or More",13620,"< $20,000",2,2,101
"392",2010,78162,3,6,3,301,2,1,0,2,40,75,80,4,0,1,0,11,"High School or More",100400,"$20,000+",3,3,68
"393",2010,78309,2,6,2,201,6,0,3,2,42,82,NA,1,1,1,0,4,"Less than High School",151600,"$20,000+",6,6,87
"394",2010,78389,1,6,1,101,3,2,0,1,50,78,88,6,0,1,0,10,"High School or More",170400,"$20,000+",3,3,100
"395",2010,78512,1,6,1,101,2,0,0,2,55,82,NA,2,1,1,0,11,"High School or More",43800,"$20,000+",2,2,83
"396",2010,78533,1,6,1,101,2,0,0,1,65,93,NA,6,0,1,0,10,"High School or More",23000,"$20,000+",2,2,99
"397",2010,78777,1,6,1,101,2,0,0,2,70,93,NA,5,0,1,0,1,"Less than High School",20200,"$20,000+",2,2,74
"398",2010,78819,1,6,1,101,2,0,0,1,66,93,NA,4,0,1,0,6,"High School or More",51000,"$20,000+",4,3,60
"399",2010,78974,2,6,3,301,1,0,0,2,61,84,NA,2,1,1,0,7,"High School or More",73600,"$20,000+",3,2,5
"400",2010,79046,2,6,3,301,1,0,0,2,58,87,NA,6,0,1,0,8,"High School or More",100900,"$20,000+",2,2,101
"401",2010,79066,1,6,1,101,2,0,0,2,62,87,NA,6,0,1,0,11,"High School or More",70200,"$20,000+",3,3,81
"402",2010,79200,1,6,1,101,4,0,1,1,64,93,NA,1,1,1,0,7,"High School or More",311200,"$20,000+",6,6,358
"403",2010,79321,2,6,3,301,0,1,0,2,43,NA,82,4,0,1,0,6,"High School or More",44000,"$20,000+",2,2,104
"404",2010,79553,2,6,3,301,0,1,2,1,61,NA,84,6,0,1,0,7,"High School or More",72200,"$20,000+",7,7,85
"405",2010,79553,3,6,3,301,0,1,0,1,59,NA,84,6,0,1,0,6,"High School or More",72200,"$20,000+",7,7,87
"406",2010,79575,2,6,3,301,1,0,0,2,64,83,NA,4,0,1,0,6,"High School or More",71800,"$20,000+",2,2,108
"407",2010,79626,2,6,3,301,1,0,0,1,60,84,NA,4,0,1,0,6,"High School or More",24800,"$20,000+",2,2,234
"408",2010,79691,2,6,3,301,1,0,0,1,53,80,NA,6,0,1,0,10,"High School or More",33300,"$20,000+",2,2,144
"409",2010,80102,2,6,3,301,1,0,0,2,56,80,NA,6,0,1,0,6,"High School or More",63280,"$20,000+",3,3,76
"410",2010,80102,3,6,3,301,1,0,0,1,53,80,NA,6,0,1,0,6,"High School or More",63280,"$20,000+",3,3,70
"411",2010,80302,1,6,1,101,4,3,0,1,55,83,84,1,1,8,0,11,"High School or More",390500,"$20,000+",4,4,80
"412",2010,80487,1,6,1,101,4,0,2,2,49,85,NA,3,0,1,0,7,"High School or More",69300,"$20,000+",6,6,68
"413",2010,80597,1,6,1,101,3,0,0,1,69,93,NA,1,1,1,0,10,"High School or More",89200,"$20,000+",3,3,54
"414",2010,80859,1,6,1,101,2,0,0,2,52,85,NA,6,0,1,0,10,"High School or More",44700,"$20,000+",2,2,81
"415",2010,81195,1,6,1,101,2,0,0,2,59,82,NA,4,0,1,0,7,"High School or More",17200,"< $20,000",2,2,65
"416",2010,81275,1,6,1,101,3,0,0,1,57,82,NA,1,1,1,0,6,"High School or More",122800,"$20,000+",3,3,121
"417",2010,81368,2,6,3,301,1,0,0,1,52,83,NA,4,0,1,0,8,"High School or More",55360,"$20,000+",2,2,111
"418",2010,81535,2,6,2,201,0,4,1,1,54,NA,83,1,1,1,0,10,"High School or More",106000,"$20,000+",4,4,263
"419",2010,81538,2,6,3,301,1,0,0,1,64,88,NA,6,0,1,0,8,"High School or More",28000,"$20,000+",2,2,18
"420",2010,81637,1,6,1,101,0,4,2,1,54,NA,84,4,0,1,0,11,"High School or More",54000,"$20,000+",4,4,65
"421",2010,81943,2,6,3,301,1,0,0,2,58,93,NA,4,0,1,0,6,"High School or More",101600,"$20,000+",2,2,82
"422",2010,81964,2,6,3,301,1,0,0,2,55,83,NA,4,0,1,0,7,"High School or More",28000,"$20,000+",2,2,20
"423",2010,82086,2,6,3,301,1,0,0,1,66,93,NA,4,0,1,0,6,"High School or More",97300,"$20,000+",2,2,88
"424",2010,82128,1,6,1,101,2,0,0,2,64,87,NA,5,0,1,0,6,"High School or More",30600,"$20,000+",2,2,98
"425",2010,82287,2,6,3,301,0,1,0,2,58,NA,86,6,0,1,0,10,"High School or More",72800,"$20,000+",2,2,72
"426",2010,82415,3,6,3,303,2,1,3,1,46,73,80,1,1,1,0,11,"High School or More",81100,"$20,000+",7,7,132
"427",2010,82450,1,6,1,101,2,0,0,2,64,93,NA,4,0,1,0,11,"High School or More",78000,"$20,000+",2,2,62
"428",2010,82542,2,6,2,201,0,5,2,1,51,NA,82,1,1,1,0,11,"High School or More",676000,"$20,000+",5,5,89
"429",2010,82606,1,6,1,101,2,0,0,2,64,88,NA,5,0,1,0,6,"High School or More",22400,"$20,000+",2,2,86
"430",2010,82728,1,6,1,101,3,2,0,1,53,83,85,6,0,1,0,10,"High School or More",1e+05,"$20,000+",3,3,68
"431",2010,82731,3,6,3,301,2,1,0,1,38,81,76,6,0,1,0,10,"High School or More",213800,"$20,000+",3,3,103
"432",2010,82744,2,6,3,301,0,1,0,1,55,NA,88,3,0,1,0,7,"High School or More",32000,"$20,000+",2,2,88
"433",2010,82796,2,6,3,301,1,0,0,1,59,88,NA,6,0,1,0,10,"High School or More",341140,"$20,000+",4,4,87
